tconst,title,type,year,minutes,rating,votes,principals,genre
tt0918794,Something Fishy,tvEpisode,1994,21,6.5,201,10,Action
tt0918795,To Flea or Not to Flee,tvEpisode,1994,21,6.8,196,10,Action
tt0918929,Elvis: The Lost Performances,video,1992,60,8.9,40,10,Music
tt0918943,Two Heads Are Better Than One,tvEpisode,1994,20,6.9,190,10,Action
tt0920489,Detective Montalbano,tvSeries,1999,95,8.3,2954,10,Crime
tt0922126,Putty on the Brain,tvEpisode,1994,21,7.3,181,10,Action
tt0922127,The Beetle Invasion,tvEpisode,1994,21,6.9,176,10,Action
tt0923680,Elvis: The Great Performances Vol. 2 - The Man and the Music,video,1990,55,7.7,30,4,Documentary
tt0923681,Elvis: The Great Performances Vol. 3 - From the Waist Up,video,1997,51,7.5,21,5,Documentary
tt0923938,Terminatrix,video,1995,73,4.6,50,4,Other
tt0924521,Advanced English: Interviews with the Famous,tvSeries,1995,20,5.8,5,10,Talk-Show
tt0924771,Enter... The Lizzinator,tvEpisode,1994,22,7.6,193,10,Action
tt0924772,The Power Transfer: Part II,tvEpisode,1994,20,6.6,189,10,Action
tt0924773,The Song of Guitardo,tvEpisode,1994,21,8.0,196,10,Action
tt0924774,Welcome to Venus Island,tvEpisode,1994,21,7.8,185,10,Action
tt0925253,Let the Punishment Fit the Child,short,1997,22,5.5,18,4,Other
tt0926097,Leeches,video,1995,79,4.9,7,2,Music
tt0928130,Elvis Files: American King,video,1990,55,6.4,19,10,Documentary
tt0928186,Al TV #8,tvSpecial,1999,120,8.2,12,10,Comedy
tt0928219,Child Hoods,tvEpisode,1990,23,6.8,20,10,Comedy
tt0928887,20000 Leagues Under the Street,tvEpisode,1991,30,6.3,27,10,Action
tt0928888,Afterlife in the Fast Lane,tvEpisode,1990,23,6.2,32,10,Action
tt0928889,Attack of the B-Movie Monsters,tvEpisode,1991,30,6.5,27,10,Action
tt0928890,Busters in Toyland,tvEpisode,1990,23,6.1,29,10,Action
tt0928891,Deja Boo,tvEpisode,1990,30,5.0,32,10,Action
tt0928896,Guess What's Coming to Dinner,tvEpisode,1990,30,5.9,27,10,Action
tt0928900,Janine You've Changed,tvEpisode,1990,21,7.1,32,10,Action
tt0928904,Mean Green Teen Machine,tvEpisode,1990,23,5.4,33,10,Action
tt0928905,My Left Fang,tvEpisode,1990,30,6.4,28,10,Action
tt0928906,Not Now Slimer!,tvEpisode,1991,30,6.3,27,10,Action
tt0928915,Spacebusters,tvEpisode,1990,30,6.2,28,10,Action
tt0928917,Stay Tooned,tvEpisode,1990,21,5.6,31,10,Action
tt0928921,The Haunting of Heck House,tvEpisode,1990,30,7.1,31,10,Action
tt0928923,The Magnificent Five,tvEpisode,1990,23,6.2,32,10,Action
tt0928925,The Slob,tvEpisode,1990,23,5.5,31,10,Action
tt0928926,The Treasure of Sierra Tamale,tvEpisode,1991,30,6.4,30,10,Action
tt0928932,Very Beast Friends,tvEpisode,1990,30,6.6,28,10,Action
tt0928933,You Can't Teach an Old Demon New Tricks,tvEpisode,1990,22,6.2,30,10,Action
tt0930902,Midori,movie,1992,56,6.7,1719,10,Animation
tt0932538,Magic Weed,tvMovie,1996,52,7.5,6,6,Documentary
tt0933071,Lifestyles of the Rich and Animated,tvMovie,1991,90,5.4,9,10,Animation
tt0934458,The History of Talk Radio,video,1996,60,6.7,6,3,Documentary
tt0934463,Hollywood's Most Powerful Women,tvMovie,1995,90,7.1,9,10,Documentary
tt0934563,Roger Miller: King of the Road,video,1994,60,7.4,8,3,Other
tt0934849,GoldenEye: The Secret Files,tvShort,1995,41,6.7,34,10,Documentary
tt0934901,The GoldenEye Video Journal,video,1999,15,6.5,33,10,Documentary
tt0935363,Chain of Fools,tvEpisode,1993,30,6.8,6,10,Comedy
tt0935389,Small Town Girl,tvEpisode,1993,30,7.1,9,10,Comedy
tt0935723,A Monster of Global Proportions,tvEpisode,1994,21,5.9,177,10,Action
tt0935724,Goldar's Vice-Versa,tvEpisode,1994,21,7.3,178,10,Action
tt0935726,Zedd Waves,tvEpisode,1994,20,6.8,176,10,Action
tt0935943,Dangerous Scars,tvEpisode,1996,23,8.0,30,10,Action
tt0935945,Gravity of Fate,tvEpisode,1996,23,7.7,28,10,Action
tt0935946,Lost Paradise,tvEpisode,1996,23,7.8,28,10,Action
tt0935947,Operation Golden Rule of Love,tvEpisode,1996,23,7.9,27,10,Action
tt0935951,The Edge of the World,tvEpisode,1996,23,8.1,28,10,Action
tt0935952,The Guided Ones,tvEpisode,1996,23,7.9,28,10,Action
tt0936088,When Is a Ranger Not a Ranger?,tvEpisode,1994,21,7.9,178,10,Action
tt0937179,Darwin Plays the Palace,tvEpisode,1999,24,6.6,25,10,Adventure
tt0937745,A Boy and a Mad King,tvEpisode,1999,25,7.2,14,9,Action
tt0937746,A Feast in the Dark,tvEpisode,1999,25,7.9,12,9,Action
tt0937980,Lair of the Lummox,tvEpisode,1994,21,7.3,76,10,Adventure
tt0938313,The Lost World,tvMovie,1998,45,7.5,40,10,Other
tt0938331,Afros and Bellbottoms,tvSpecial,1993,60,8.0,117,9,Comedy
tt0938404,A Girl Admiring the Sunset,tvEpisode,1999,25,6.7,17,9,Action
tt0938590,Coyote Tales,tvMovie,1991,79,5.9,8,7,Animation
tt0938793,Rootin' Tootin' Roundup,tvMovie,1990,73,6.1,11,7,Animation
tt0938990,Jurassic Pooch/Dial M for Monkey: Orgon Grindor/Dimwit Dexter,tvEpisode,1996,23,7.4,112,10,Adventure
tt0938991,Don't Be a Baby/Dial M for Monkey: Peltra/G.I.R.L. Squad,tvEpisode,1997,23,7.1,82,10,Adventure
tt0938993,Beard to Be Feared/Quackor the Fowl/Ant Pants,tvEpisode,1997,23,7.8,101,8,Adventure
tt0938994,Dexter's Rival/The Justice Friends: Bee Where?/Mandarker,tvEpisode,1996,23,7.8,103,10,Adventure
tt0938995,Inflata Dee Dee/The Justice Friends: Can't Nap/Monstory,tvEpisode,1997,23,7.4,106,10,Adventure
tt0938996,Dollhouse Drama/The Justice Friends: Krunk's Date/The Big Cheese,tvEpisode,1996,23,7.9,130,10,Adventure
tt0938998,Spacecase/The Justice Friends: Ratman/Dexter's Debt,tvEpisode,1996,21,7.5,103,10,Adventure
tt0939001,The Bus Boy/The Justice Friends: Things That Go Bonk in the Night/Ol' McDexter,tvEpisode,1997,23,7.4,88,10,Adventure
tt0939002,Babysitter Blues/The Justice Friends: Valhallen's Room/Dream Machine,tvEpisode,1996,23,7.6,110,10,Adventure
tt0939446,A Jury of His Fears,tvEpisode,1992,23,5.6,14,10,Other
tt0939448,A Nightmare on Jackson Street,tvEpisode,1992,23,6.4,13,10,Other
tt0939449,An Eye for an Eye,tvEpisode,1993,23,6.4,10,10,Other
tt0939450,Birth Marks,tvEpisode,1991,23,6.2,24,10,Other
tt0939451,Blood Wind,tvEpisode,1990,23,6.6,24,10,Other
tt0939453,Children of the Fool,tvEpisode,1992,23,6.4,17,10,Other
tt0939455,Dark Side of the Mirror,tvEpisode,1991,23,6.8,19,10,Other
tt0939456,Destiny,tvEpisode,1992,23,6.5,13,10,Other
tt0939457,Fear Itself,tvEpisode,1992,23,6.8,13,10,Other
tt0939458,From Beyond the Grave,tvEpisode,1990,23,6.6,28,10,Other
tt0939462,Natural Enemy,tvEpisode,1990,23,6.0,21,10,Other
tt0939464,Pay Day,tvEpisode,1992,23,6.2,13,9,Other
tt0939465,Poisonous,tvEpisode,1992,23,6.7,16,10,Other
tt0939466,Silent Screams,tvEpisode,1991,23,6.4,19,10,Other
tt0939467,Spirit of the Swamp,tvEpisode,1990,23,6.5,22,10,Other
tt0939469,The Emerald Heart,tvEpisode,1990,23,5.8,40,10,Other
tt0939470,The Hunt,tvEpisode,1991,23,6.6,21,10,Other
tt0939472,The Watchers,tvEpisode,1991,23,6.4,25,10,Other
tt0939473,Touch of Death,tvEpisode,1991,23,6.3,21,10,Other
tt0939474,Walk a Mile in My Shoots,tvEpisode,1991,23,5.8,26,10,Other
tt0939638,Mr. Bill Goes to Washington,short,1993,5,5.2,19,4,Animation
tt0939672,Turning Point,video,1996,15,7.9,23,8,Drama
tt0940512,Getting Out of Abigail,video,1996,28,6.6,9,9,Comedy
tt0940764,Shangri-La Plaza,tvShort,1990,30,7.2,19,10,Comedy
tt0940894,Star Wars: Animated Adventures - Droids,video,1997,85,6.2,245,10,Adventure
tt0940896,San Juan Story,short,1991,29,8.4,18,7,Comedy
tt0940916,Hollywood Heaven: Tragic Lives Tragic Deaths,video,1990,100,6.0,20,10,Documentary
tt0940948,Code Name: Checkmate - Part 2,tvEpisode,1993,43,5.7,21,10,Action
tt0941640,Disappearance in a Sandstorm,tvEpisode,1999,25,7.5,15,9,Action
tt0941641,Discord,tvEpisode,1999,25,7.2,13,9,Action
tt0941643,Murder,tvEpisode,1999,25,6.9,14,9,Action
tt0941644,Night of Flight,tvEpisode,1999,25,7.1,13,8,Action
tt0941645,Prelude to Chaos,tvEpisode,1999,25,6.6,11,9,Action
tt0941647,Two Lone Souls,tvEpisode,1999,25,6.9,14,9,Action
tt0942390,Feminine Intuition,tvEpisode,1993,43,5.4,19,10,Action
tt0942397,Daggy Dearest/Dag's List,tvEpisode,1999,24,7.9,24,10,Animation
tt0942399,Kreature Komforts/Oh Brother?,tvEpisode,1999,24,7.5,24,10,Animation
tt0942400,Muscular Beaver 4/Act Your Age,tvEpisode,1999,23,7.1,22,10,Animation
tt0942401,Omega Beaver/Bite This!,tvEpisode,1999,24,6.8,22,8,Animation
tt0942402,Spooky Spoots/Up All Night II: Up All Day: The Reckoning,tvEpisode,1999,24,7.0,25,9,Animation
tt0942649,A Different Shade of Pink: Part I,tvEpisode,1995,21,6.0,174,10,Action
tt0942650,A Ranger Catastrophe: Part I,tvEpisode,1995,20,5.9,172,9,Action
tt0942651,Changing of the Zords: Part I,tvEpisode,1995,21,7.5,173,10,Action
tt0942652,Rangers Back in Time: Part I,tvEpisode,1995,20,5.7,180,10,Action
tt0942653,Storybook Rangers: Part I,tvEpisode,1995,20,5.5,175,10,Action
tt0942908,In the Chasm,tvEpisode,1999,25,6.8,14,9,Action
tt0943984,Silverfox,tvMovie,1991,60,6.3,21,10,Action
tt0944206,Hulmerist,video,1990,46,8.8,21,7,Music
tt0944217,The Malady Lingers On,video,1993,28,7.9,12,3,Music
tt0944220,Morrissey: Live in Dallas,video,1992,60,8.6,41,2,Music
tt0945346,The Glasshead,video,1998,55,5.9,9,5,Other
tt0945355,Mobile Suit Gundam: The 08th MS Team - Miller's Report,movie,1998,51,6.2,111,10,Action
tt0945592,Sesame Songs: Monster Hits!,video,1990,30,6.7,10,10,Family
tt0945603,Uprising,video,1992,79,6.5,8,8,Music
tt0946875,The Monday Night Wars Begin,tvEpisode,1995,60,7.5,40,10,Action
tt0946876,WCW Interactive,tvEpisode,1995,60,6.2,18,10,Action
tt0946877,T-R-O-U-B-L-E,tvEpisode,1995,60,5.6,17,10,Action
tt0946878,Countdown to World War 3,tvEpisode,1995,60,5.9,16,10,Action
tt0946879,What a Party!,tvEpisode,1995,60,6.1,16,10,Action
tt0946880,Sir Charles,tvEpisode,1995,60,5.8,16,10,Action
tt0946881,What's Up With Hulk Hogan and Sting?,tvEpisode,1995,60,5.9,15,10,Action
tt0946882,Madusa Trashes the WWF,tvEpisode,1995,60,5.9,15,10,Action
tt0946883,Merry Christmas,tvEpisode,1995,60,5.4,15,10,Action
tt0946884,Happy 1996!,tvEpisode,1996,60,5.7,15,10,Action
tt0946885,The Mega Powers Collide With The Horsemen,tvEpisode,1996,60,5.9,14,10,Action
tt0946886,One Man Short,tvEpisode,1995,60,6.6,27,10,Action
tt0946887,Who Do You Trust?,tvEpisode,1996,60,5.6,14,10,Action
tt0946888,Vegas Baby!,tvEpisode,1996,60,5.7,12,10,Action
tt0946889,SuperBrawl Shuffle,tvEpisode,1996,60,5.7,14,10,Action
tt0946890,Countdown To SuperBrawl,tvEpisode,1996,60,5.7,14,10,Action
tt0946891,SuperBrawl Fallout,tvEpisode,1996,60,5.0,15,10,Action
tt0946892,Booty Time,tvEpisode,1996,60,5.4,14,10,Action
tt0946893,Insult To Injury,tvEpisode,1996,60,5.1,15,10,Action
tt0946894,Lumberjack Strap Match,tvEpisode,1996,60,5.7,14,10,Action
tt0946895,Sullivan's Secret Weapons,tvEpisode,1996,60,5.5,13,10,Action
tt0946896,A Whole Lot of Friction,tvEpisode,1996,60,5.2,13,10,Action
tt0946897,Fall Brawl Fallout,tvEpisode,1995,60,5.9,22,10,Action
tt0946898,April Fools!,tvEpisode,1996,60,5.9,13,10,Action
tt0946899,Dial M For Mongo,tvEpisode,1996,60,6.4,15,10,Action
tt0946900,All Titles on the Line,tvEpisode,1996,60,5.5,13,10,Action
tt0946901,Take a Giant Step,tvEpisode,1996,60,5.9,12,10,Action
tt0946902,Where Have You Been Luger?,tvEpisode,1996,60,5.3,12,10,Action
tt0946903,A Giant Chokeslam,tvEpisode,1996,60,5.2,12,10,Action
tt0946904,Self High Five,tvEpisode,1996,60,5.9,12,10,Action
tt0946905,You Want a War? You Got a War!,tvEpisode,1996,120,6.3,14,10,Action
tt0946906,Coach Heenan,tvEpisode,1996,120,4.8,11,10,Action
tt0946907,The Outsiders,tvEpisode,1996,120,6.3,13,10,Action
tt0946908,R-E-S-P-E-C-T,tvEpisode,1995,60,5.7,20,10,Action
tt0946909,War Has Been Accepted,tvEpisode,1996,120,5.9,10,10,Action
tt0946910,Who Can the Third Man Be?,tvEpisode,1996,120,5.3,9,10,Action
tt0946911,Attica! Attica!,tvEpisode,1996,120,5.3,10,10,Action
tt0946912,New World Order,tvEpisode,1996,120,6.5,11,10,Action
tt0946913,Hollywood Hulk Hogan,tvEpisode,1996,120,5.6,9,10,Action
tt0946914,Out of Control,tvEpisode,1996,120,5.1,9,10,Action
tt0946915,Sneak Attack,tvEpisode,1996,120,6.1,10,10,Action
tt0946916,Who's in the Limo?,tvEpisode,1996,120,4.8,9,10,Action
tt0946917,A Crooked Mile,tvEpisode,1996,120,5.2,9,10,Action
tt0946918,Modern Day Gladiators,tvEpisode,1996,120,4.9,10,10,Action
tt0946919,Find Out What It Means To Me,tvEpisode,1995,60,6.8,20,10,Action
tt0946920,Spray Paint,tvEpisode,1996,120,5.3,10,10,Action
tt0946921,The Fourth Man Revealed,tvEpisode,1996,120,5.6,11,10,Action
tt0946922,NWO Sting,tvEpisode,1996,120,5.3,11,10,Action
tt0946923,And Then There Was Syxx,tvEpisode,1996,120,5.6,9,10,Action
tt0946924,NWO Takeover,tvEpisode,1996,120,5.2,10,10,Action
tt0946925,A Question of Trust,tvEpisode,1996,120,4.0,9,10,Action
tt0946926,Target the Macho Man,tvEpisode,1996,120,5.0,8,10,Action
tt0946927,A Plea For Forgiveness,tvEpisode,1996,120,4.9,8,10,Action
tt0946928,Quiet on the Set,tvEpisode,1996,120,4.6,9,10,Action
tt0946929,Pay the Piper,tvEpisode,1996,120,4.9,8,10,Action
tt0946930,Sting's Solution,tvEpisode,1995,60,6.0,20,10,Action
tt0946931,Set It Up,tvEpisode,1996,120,4.6,9,10,Action
tt0946932,I'm Your Man,tvEpisode,1996,120,4.3,9,10,Action
tt0946933,Live As Live Can be,tvEpisode,1995,60,6.5,19,10,Action
tt0946934,Insurance Policy,tvEpisode,1995,60,5.8,18,10,Action
tt0946935,Halloween Havoc Hangover,tvEpisode,1995,60,5.1,17,10,Action
tt0946955,Life for a Life,tvEpisode,1999,21,7.4,17,10,Action
tt0946956,No Way Out,tvEpisode,1998,21,6.8,16,10,Action
tt0946957,The Prize,tvEpisode,1999,21,8.6,19,10,Action
tt0946958,The Skeptic,tvEpisode,1999,21,7.7,15,10,Action
tt0947057,Only in America,video,1994,60,6.5,71,10,Comedy
tt0947098,Whistlestop Girl,movie,1993,47,7.3,6,10,Drama
tt0947131,A Brush with Destiny,tvEpisode,1995,21,7.1,168,10,Action
tt0947133,Ninja Quest: Part III,tvEpisode,1995,21,6.7,178,10,Action
tt0947134,Ninja Quest: Part IV,tvEpisode,1995,21,6.6,177,10,Action
tt0947174,Luffy's Past! The Red-haired Shanks Appears!,tvEpisode,1999,24,8.1,432,10,Action
tt0947175,Morgan vs. Luffy! Who's This Beautiful Young Girl?,tvEpisode,1999,25,7.7,413,10,Action
tt0947176,The Great Swordsman Appears! Pirate Hunter Roronoa Zoro,tvEpisode,1999,24,7.7,456,10,Action
tt0947442,I'm Luffy! The Man Who Will Become the Pirate King!,tvEpisode,1999,24,7.6,606,10,Action
tt0947462,Black Hole/Stimpy's Invention,tvEpisode,1991,23,9.1,245,10,Adventure
tt0947463,Fire Dogs/Stimpy's Storybook Land: The Littlest Giant,tvEpisode,1991,24,7.8,149,8,Adventure
tt0947464,Marooned/Untamed World,tvEpisode,1991,25,8.1,147,10,Adventure
tt0947465,Space Madness/The Boy Who Cried Rat!,tvEpisode,1991,24,9.0,222,10,Adventure
tt0948096,Hawaii Five-O,tvMovie,1997,60,7.2,49,10,Drama
tt0948105,Princess Tenko and the Guardians of the Magic,tvSeries,1995,23,7.9,64,6,Animation
tt0948320,Fear Mysterious Power! Pirate Clown Captain Buggy!,tvEpisode,1999,25,7.5,363,10,Action
tt0948442,The Goldfinger Phenomenon,video,1995,28,6.6,74,10,Documentary
tt0948780,Born to Be Beavers/Up All Night,tvEpisode,1997,24,8.0,62,10,Animation
tt0948782,Lumberjacks' Delight/Zooing Time,tvEpisode,1998,24,7.6,25,10,Animation
tt0948783,Mistaken Identity/Easy Peasy Rider,tvEpisode,1999,24,6.9,23,10,Animation
tt0948784,Muscular Beaver 3/Sang 'Em High,tvEpisode,1999,24,7.4,23,10,Animation
tt0948825,The Prophecy,tvEpisode,1999,21,6.8,23,10,Action
tt0949128,Desperate Situation! Beast Tamer Mohji vs. Luffy!,tvEpisode,1999,25,7.6,357,10,Action
tt0949235,Bay N' Gold,tvEpisode,1997,120,7.7,9,10,Action
tt0949267,Lies Secrets and Loyalties,tvEpisode,1996,120,5.0,11,10,Action
tt0949268,Choose a Side,tvEpisode,1996,120,4.5,10,10,Action
tt0949269,The Road To Starrcade Continues,tvEpisode,1996,120,4.5,11,10,Action
tt0949270,Looking For Payback,tvEpisode,1996,120,4.7,10,10,Action
tt0949271,Total Bedlam,tvEpisode,1996,120,4.7,10,10,Action
tt0949272,Happy Holidays and Season's Beatings,tvEpisode,1996,120,5.3,12,10,Action
tt0949273,The Very Last Telecast of 1996,tvEpisode,1996,120,5.6,16,10,Action
tt0949274,A Brand New Year,tvEpisode,1997,120,5.8,12,10,Action
tt0949275,The Big Easy,tvEpisode,1997,120,4.5,11,10,Action
tt0949276,Hostage,tvEpisode,1997,120,5.6,9,10,Action
tt0949277,Abuse of Power,tvEpisode,1997,120,4.7,9,10,Action
tt0949278,A Mission From God,tvEpisode,1997,120,5.2,10,10,Action
tt0949279,He's Still Fired,tvEpisode,1997,120,4.6,8,10,Action
tt0949280,The Scotsman of Alcatraz,tvEpisode,1997,120,4.8,8,10,Action
tt0949281,New Editions,tvEpisode,1997,120,5.6,8,10,Action
tt0949282,Team Piper,tvEpisode,1997,120,5.4,8,10,Action
tt0949283,Spring Breakdown 1997,tvEpisode,1997,120,4.1,9,10,Action
tt0949284,St. Patrick's Day in Savannah,tvEpisode,1997,120,4.8,9,10,Action
tt0949285,On the Hunt,tvEpisode,1997,120,4.4,8,10,Action
tt0949286,The Lady and the Tramp,tvEpisode,1997,120,4.4,7,10,Action
tt0949287,Turmoil in Huntsville,tvEpisode,1997,120,4.9,7,10,Action
tt0949288,Philadelphia Hospitality,tvEpisode,1997,120,5.2,6,10,Action
tt0949289,If I Ever Get To Saginaw,tvEpisode,1997,120,5.0,7,10,Action
tt0949290,One Hour Early,tvEpisode,1997,120,4.5,6,10,Action
tt0949291,Head Games,tvEpisode,1997,120,4.3,6,10,Action
tt0949292,See You at Slamboree,tvEpisode,1997,120,4.5,6,10,Action
tt0949293,Keep Watching the Skies,tvEpisode,1997,120,4.5,6,10,Action
tt0949294,Memorial Day 1997,tvEpisode,1997,120,4.8,6,10,Action
tt0949295,Hold Him Back!,tvEpisode,1997,120,4.6,5,10,Action
tt0949296,The Wildest Night Ever,tvEpisode,1997,120,6.6,7,10,Action
tt0949297,Chicago Bullshit,tvEpisode,1997,120,5.2,5,10,Action
tt0949298,Makin' Bacon,tvEpisode,1997,120,5.0,5,10,Action
tt0949833,A Nation Adrift,video,1995,59,7.0,16,2,Documentary
tt0949838,The Secrets of Nostradamus Exposed,video,1995,35,2.1,45,8,Documentary
tt0949839,Sound & Fury: The Incredible Power of Music Culture,video,1999,50,8.5,6,3,Documentary
tt0950323,Tango Time,tvEpisode,1990,24,6.2,22,10,Comedy
tt0950446,Goldberg Wins The Gold,tvEpisode,1998,180,7.0,5,10,Action
tt0950452,Return Of The Warrior,tvEpisode,1998,180,6.6,5,2,Action
tt0951272,Comin' Home,video,1991,34,7.7,6,9,Documentary
tt0951497,Judge Not Lest Ye Beheaded,tvEpisode,1990,23,7.2,17,10,Comedy
tt0952483,The Fingerpoke of Doom,tvEpisode,1999,180,5.6,5,5,Action
tt0953341,Chicago in Concert at the Greek Theatre,tvSpecial,1993,80,8.6,7,10,Music
tt0953665,Don't Rock the Vote,tvEpisode,1990,23,7.1,19,10,Comedy
tt0953956,Ren's Toothache/Big House Blues,tvEpisode,1992,24,8.7,169,10,Adventure
tt0953985,David and Goliath,tvEpisode,1995,30,7.4,35,9,Animation
tt0954944,Honey,movie,1999,84,6.8,16,8,Drama
tt0955166,Alto riesgo,tvSeries,1997,30,7.8,6,1,Action
tt0955526,The Priest Killer Mystery,tvEpisode,1991,47,7.9,36,10,Comedy
tt0956087,Animated Hero Classics: President Abraham Lincoln,tvEpisode,1993,30,8.2,11,10,Animation
tt0956089,Animated Hero Classics: Alexander Graham Bell,tvEpisode,1995,30,9.1,7,9,Animation
tt0956098,Animated Hero Classics: Benjamin Franklin - Scientist and Inventor,tvEpisode,1993,30,7.1,7,10,Animation
tt0956107,Animated Stories from the New Testament: Bread from Heaven,tvEpisode,1996,30,7.2,25,10,Animation
tt0956118,Christopher Columbus,tvEpisode,1991,30,5.3,22,10,Animation
tt0956136,Animated Hero Classics: Florence Nightingale,tvEpisode,1993,30,7.5,10,10,Animation
tt0956139,Galileo,tvEpisode,1997,30,7.8,6,10,Animation
tt0956143,Animated Hero Classics: General George Washington,tvEpisode,1992,30,6.8,12,8,Animation
tt0956145,The Greatest Is the Least,video,1997,30,6.3,18,10,Animation
tt0956146,Harriet Tubman,tvEpisode,1996,30,9.2,16,10,Animation
tt0956149,Helen Keller,tvEpisode,1996,30,7.9,31,10,Animation
tt0956161,Jesus the Son of God,tvEpisode,1995,30,6.8,29,9,Animation
tt0956162,Animated Hero Classics: Joan of Arc,tvEpisode,1996,30,6.8,9,10,Animation
tt0956176,Animated Hero Classics: Leonardo da Vinci,tvEpisode,1996,30,6.9,11,10,Animation
tt0956181,Animated Stories from the New Testament: The Lost is Found,video,1999,30,5.9,19,10,Animation
tt0956183,Animated Hero Classics: Louis Pasteur,tvEpisode,1995,30,7.8,6,9,Animation
tt0956184,Maccabees: The Story of Hanukkah,tvEpisode,1996,30,6.7,17,8,Animation
tt0956188,Marco Polo,tvEpisode,1997,30,7.5,10,10,Animation
tt0956189,Marie Curie,tvEpisode,1997,30,7.1,10,10,Animation
tt0956219,Animated Hero Classics: Pocahontas,tvEpisode,1994,30,4.4,17,9,Animation
tt0956251,Animated Hero Classics: Thomas Edison and the Electric Light,tvEpisode,1993,30,7.4,9,10,Animation
tt0956267,Animated Hero Classics: William Bradford - The First Thanksgiving,tvEpisode,1992,30,7.7,14,10,Animation
tt0956268,Animated Hero Classics: The Wright Brothers,tvEpisode,1996,30,6.1,15,9,Animation
tt0956938,Eight Flags Over the Nursery,tvEpisode,1991,22,7.1,7,10,Adventure
tt0956944,Happy Birthday Uncle Piggy,tvEpisode,1991,22,7.2,6,10,Adventure
tt0956945,Hats Hats Hats,tvEpisode,1991,22,7.2,6,10,Adventure
tt0956959,Nice to Have Gnome You,tvEpisode,1991,22,7.7,7,10,Adventure
tt0956964,Remote Control Cornballs,tvEpisode,1991,22,6.0,6,10,Adventure
tt0957934,Charles Schulz: A Charlie Brown Life,tvEpisode,1995,60,7.6,57,3,Other
tt0957980,Mysterious Crash of Flight 201,tvEpisode,1993,60,8.2,6,3,Documentary
tt0957981,Pahappahooey Island,tvSeries,1999,28,5.7,19,10,Family
tt0958050,Clint 'The Rookie' & Me,tvShort,1990,22,6.6,22,9,Comedy
tt0958087,Great Old Amusement Parks,tvMovie,1999,60,7.7,43,4,Documentary
tt0958826,The Bloody Ape,video,1997,77,5.3,68,9,Other
tt0958838,Far East,video,1994,29,10.0,5,9,Short
tt0959054,D & DD/Hamhocks and Armlocks,tvEpisode,1997,23,7.5,93,9,Adventure
tt0959055,Dee Dee Locks and the Ness Monster/Backfire/Book 'Em,tvEpisode,1997,23,7.1,86,10,Adventure
tt0959268,Cyrano de Hercules,tvEpisode,1998,21,7.5,15,10,Action
tt0960080,Night of the Clown,video,1998,70,4.2,21,4,Other
tt0960821,Patton: A Tribute to Franklin J. Schaffner,video,1997,50,7.3,13,10,Documentary
tt0960836,Run Baby Run,video,1998,52,8.5,25,4,Documentary
tt0960839,Scratch and Crow,short,1995,5,4.6,192,1,Animation
tt0961187,Hot Shots: The Making of an Important Movie,video,1991,25,6.0,7,10,Documentary
